cnty_fips,display_name,Value,theme_range,dm_prev_adj,ob_prev_adj,ltpia_prev_adj
09015,"""Windham, (CT)""",440.7,402 - 452.3 (641),9.1,28.6,22.8
10001,"""Kent, (DE)""",509.2,502.1 - 568.8 (643),12.4,33.4,29.6
10003,"""New Castle, (DE)""",428.4,402 - 452.3 (641),9,28.7,24.1
10005,"""Sussex, (DE)""",457.5,452.4 - 502 (644),10.4,31.2,25.7
11001,"""District of Columbia, (DC)""",511,502.1 - 568.8 (643),8.9,23.2,18
12001,"""Alachua, (FL)""",405.6,402 - 452.3 (641),8.4,25.9,20.6
12003,"""Baker, (FL)""",521.6,502.1 - 568.8 (643),11.9,34.2,35
12005,"""Bay, (FL)""",495.9,452.4 - 502 (644),9.6,30,26
12007,"""Bradford, (FL)""",487.1,452.4 - 502 (644),11.8,35.7,32.3
12009,"""Brevard, (FL)""",407.3,402 - 452.3 (641),9.3,26.9,24
12011,"""Broward, (FL)""",415,402 - 452.3 (641),8.5,24.4,23.4
12013,"""Calhoun, (FL)""",549.6,502.1 - 568.8 (643),13.4,39.4,32.2
12015,"""Charlotte, (FL)""",352.7,179.5 - 401.9 (646),9.4,26.5,21.1
12017,"""Citrus, (FL)""",527.6,502.1 - 568.8 (643),10.4,28.3,27.3
12019,"""Clay, (FL)""",481.3,452.4 - 502 (644),10.6,28.9,22.7
12021,"""Collier, (FL)""",278.5,179.5 - 401.9 (646),6.2,20.4,17.8
12023,"""Columbia, (FL)""",525.2,502.1 - 568.8 (643),10.8,36.1,29.9
12027,"""DeSoto, (FL)""",398.6,179.5 - 401.9 (646),11.7,37.5,29.3
12029,"""Dixie, (FL)""",497.6,452.4 - 502 (644),10.9,30.7,30.7
12031,"""Duval, (FL)""",502.9,502.1 - 568.8 (643),10.2,30.3,24.1
12033,"""Escambia, (FL)""",526.2,502.1 - 568.8 (643),11.1,28.9,25.5
12035,"""Flagler, (FL)""",321.1,179.5 - 401.9 (646),8.8,24.2,21.7
12037,"""Franklin, (FL)""",474.6,452.4 - 502 (644),9.5,33.4,26.3
12039,"""Gadsden, (FL)""",537.6,502.1 - 568.8 (643),14.9,35.4,31.8
12041,"""Gilchrist, (FL)""",449.1,402 - 452.3 (641),7.2,31.8,29.9
12043,"""Glades, (FL)""",352.2,179.5 - 401.9 (646),11,34.4,32
12045,"""Gulf, (FL)""",488.5,452.4 - 502 (644),9.8,31.4,28.5
12047,"""Hamilton, (FL)""",519.9,502.1 - 568.8 (643),11.7,33.6,31.3
12049,"""Hardee, (FL)""",410.6,402 - 452.3 (641),11.7,35,33.7
12051,"""Hendry, (FL)""",466.5,452.4 - 502 (644),12.7,34.7,29.3
12053,"""Hernando, (FL)""",442.1,402 - 452.3 (641),9.7,31.8,25.1
12055,"""Highlands, (FL)""",383.4,179.5 - 401.9 (646),10.1,32.9,25.6
12057,"""Hillsborough, (FL)""",435.3,402 - 452.3 (641),9.9,27.1,22.2
12059,"""Holmes, (FL)""",715.3,568.9 - 1054.3 (643),12.5,31.4,33.6
12061,"""Indian River, (FL)""",346.3,179.5 - 401.9 (646),8.7,25.6,23.7
12063,"""Jackson, (FL)""",594.3,568.9 - 1054.3 (643),11.4,34.8,33.1
12065,"""Jefferson, (FL)""",460.4,452.4 - 502 (644),9.2,32.3,25.9
12067,"""Lafayette, (FL)""",497.3,452.4 - 502 (644),12.2,35.2,32.5
12069,"""Lake, (FL)""",396.5,179.5 - 401.9 (646),10.3,28.3,24
12071,"""Lee, (FL)""",344.6,179.5 - 401.9 (646),7.5,24.9,22.3
12073,"""Leon, (FL)""",413.9,402 - 452.3 (641),9.1,27.4,18.2
12075,"""Levy, (FL)""",502.8,502.1 - 568.8 (643),11.2,33.3,28.4
12077,"""Liberty, (FL)""",536,502.1 - 568.8 (643),13.1,39.4,30.1
12079,"""Madison, (FL)""",623.9,568.9 - 1054.3 (643),13.6,33.6,31.2
12081,"""Manatee, (FL)""",398.9,179.5 - 401.9 (646),7.8,26.8,21.4
12083,"""Marion, (FL)""",440.3,402 - 452.3 (641),10,30.8,26.9
12085,"""Martin, (FL)""",294.3,179.5 - 401.9 (646),7.5,19.7,20.1
12086,"""Miami-Dade, (FL)""",411.2,402 - 452.3 (641),7.2,20.9,22.5
12087,"""Monroe, (FL)""",360.9,179.5 - 401.9 (646),6.8,22.6,20.5
12089,"""Nassau, (FL)""",447.8,402 - 452.3 (641),9.2,28.8,22.6
12091,"""Okaloosa, (FL)""",431.7,402 - 452.3 (641),8.9,25.4,22.4
12093,"""Okeechobee, (FL)""",480.9,452.4 - 502 (644),9.4,29.2,30.1
12095,"""Orange, (FL)""",402,402 - 452.3 (641),9.3,23.9,23.2
12097,"""Osceola, (FL)""",454.9,452.4 - 502 (644),11.3,28.5,25.6
12099,"""Palm Beach, (FL)""",346.9,179.5 - 401.9 (646),8.2,22.3,20
12101,"""Pasco, (FL)""",418.8,402 - 452.3 (641),9.8,32.5,25
12103,"""Pinellas, (FL)""",381.9,179.5 - 401.9 (646),8.6,25.4,22.3
12105,"""Polk, (FL)""",448,402 - 452.3 (641),12.6,35,26.8
12107,"""Putnam, (FL)""",480,452.4 - 502 (644),9.9,38.7,28.2
12109,"""St. Johns, (FL)""",302.2,179.5 - 401.9 (646),7.4,22.1,17.5
12111,"""St. Lucie, (FL)""",383.8,179.5 - 401.9 (646),9.2,27.1,26.6
12113,"""Santa Rosa, (FL)""",477.6,452.4 - 502 (644),8.7,25.6,23.9
12115,"""Sarasota, (FL)""",317.5,179.5 - 401.9 (646),6.7,20.5,18.6
12117,"""Seminole, (FL)""",379.2,179.5 - 401.9 (646),9,25.3,19.7
12119,"""Sumter, (FL)""",364,179.5 - 401.9 (646),8.9,28.9,17.8
12121,"""Suwannee, (FL)""",515.7,502.1 - 568.8 (643),11.3,33.4,27.8
12123,"""Taylor, (FL)""",489.6,452.4 - 502 (644),13.5,37.7,34.1
12125,"""Union, (FL)""",663,568.9 - 1054.3 (643),12,37.6,31.7
12127,"""Volusia, (FL)""",416.9,402 - 452.3 (641),10,25.6,23.9
12129,"""Wakulla, (FL)""",462.6,452.4 - 502 (644),10.9,35.7,28
12131,"""Walton, (FL)""",455.7,452.4 - 502 (644),9.5,28.2,24
12133,"""Washington, (FL)""",622.3,568.9 - 1054.3 (643),10.8,37.7,32.9
13001,"""Appling, (GA)""",619.1,568.9 - 1054.3 (643),10.7,34.9,24.9
13003,"""Atkinson, (GA)""",696.2,568.9 - 1054.3 (643),11.1,33.5,26
13005,"""Bacon, (GA)""",630.1,568.9 - 1054.3 (643),9.9,31.3,28
13007,"""Baker, (GA)""",585.8,568.9 - 1054.3 (643),12.3,29.7,25.7
13009,"""Baldwin, (GA)""",612.7,568.9 - 1054.3 (643),12.5,36.8,23
13011,"""Banks, (GA)""",473.4,452.4 - 502 (644),10.3,29.6,23.5
13013,"""Barrow, (GA)""",506.3,502.1 - 568.8 (643),12.3,34.3,31.2
13015,"""Bartow, (GA)""",519.7,502.1 - 568.8 (643),12.2,33.9,27.1
13017,"""Ben Hill, (GA)""",552.4,502.1 - 568.8 (643),10.8,35,26
13019,"""Berrien, (GA)""",635,568.9 - 1054.3 (643),11.9,32.6,29.7
13021,"""Bibb, (GA)""",660.8,568.9 - 1054.3 (643),12.2,34.5,27.3
13023,"""Bleckley, (GA)""",571.7,568.9 - 1054.3 (643),11.1,33.6,29.8
13025,"""Brantley, (GA)""",525.5,502.1 - 568.8 (643),10,32.1,28.2
13027,"""Brooks, (GA)""",627.3,568.9 - 1054.3 (643),11.5,32.2,27.7
13029,"""Bryan, (GA)""",496.1,452.4 - 502 (644),12.3,29.5,30.3
13031,"""Bulloch, (GA)""",505.2,502.1 - 568.8 (643),13.6,33.5,26.5
13033,"""Burke, (GA)""",604.5,568.9 - 1054.3 (643),12.9,32.6,27.4
13035,"""Butts, (GA)""",522.9,502.1 - 568.8 (643),11.1,29.9,26
13037,"""Calhoun, (GA)""",565,502.1 - 568.8 (643),15.5,32.8,26.9
13039,"""Camden, (GA)""",611.3,568.9 - 1054.3 (643),12.3,33.2,25.8
13043,"""Candler, (GA)""",677.5,568.9 - 1054.3 (643),12.2,32.8,29.1
13045,"""Carroll, (GA)""",576.8,568.9 - 1054.3 (643),10.5,32.8,29.6
13047,"""Catoosa, (GA)""",456.4,452.4 - 502 (644),10.5,30.6,26.2
13049,"""Charlton, (GA)""",529.7,502.1 - 568.8 (643),11.4,32.6,27.1
13051,"""Chatham, (GA)""",487,452.4 - 502 (644),11,32.7,23.3
13053,"""Chattahoochee, (GA)""",591.7,568.9 - 1054.3 (643),11.7,29.7,25.4
13055,"""Chattooga, (GA)""",570.3,568.9 - 1054.3 (643),9.6,34.8,28.6
13057,"""Cherokee, (GA)""",430.6,402 - 452.3 (641),7.6,27.2,21
13059,"""Clarke, (GA)""",464.7,452.4 - 502 (644),9.8,26.4,23.1
13061,"""Clay, (GA)""",615.5,568.9 - 1054.3 (643),13.1,30.4,27.8
13063,"""Clayton, (GA)""",564.8,502.1 - 568.8 (643),12.7,36,27.2
13065,"""Clinch, (GA)""",728.8,568.9 - 1054.3 (643),11.4,30.4,25.5
13067,"""Cobb, (GA)""",397.9,179.5 - 401.9 (646),8.3,24.8,19
13069,"""Coffee, (GA)""",548.1,502.1 - 568.8 (643),11.9,34.5,29.9
13071,"""Colquitt, (GA)""",581.5,568.9 - 1054.3 (643),11.8,34.9,32.5
13073,"""Columbia, (GA)""",402.8,402 - 452.3 (641),10.1,30.9,20.5
13075,"""Cook, (GA)""",619.4,568.9 - 1054.3 (643),12,32,27.4
13077,"""Coweta, (GA)""",473.4,452.4 - 502 (644),10.4,26.6,22.1
13079,"""Crawford, (GA)""",611.8,568.9 - 1054.3 (643),11.7,27.8,30.5
13081,"""Crisp, (GA)""",545.2,502.1 - 568.8 (643),13.2,32.8,27.6
13083,"""Dade, (GA)""",599.2,568.9 - 1054.3 (643),10.9,35.1,25.3
13085,"""Dawson, (GA)""",426.5,402 - 452.3 (641),9.6,27.9,20.6
13087,"""Decatur, (GA)""",692.4,568.9 - 1054.3 (643),10.9,29,23.9
13089,"""DeKalb, (GA)""",403,402 - 452.3 (641),10.7,27,21.2
13091,"""Dodge, (GA)""",651.8,568.9 - 1054.3 (643),12.7,29.4,29.5
13093,"""Dooly, (GA)""",532,502.1 - 568.8 (643),12.8,35.7,25.7
13095,"""Dougherty, (GA)""",556,502.1 - 568.8 (643),11.8,35.3,27.8
13097,"""Douglas, (GA)""",528.4,502.1 - 568.8 (643),12.2,31.6,28
13099,"""Early, (GA)""",601.4,568.9 - 1054.3 (643),13.6,32.1,30.1
13101,"""Echols, (GA)""",580,568.9 - 1054.3 (643),10.7,28.6,24.4
13103,"""Effingham, (GA)""",530.7,502.1 - 568.8 (643),12.7,36.1,22.2
13105,"""Elbert, (GA)""",571.2,568.9 - 1054.3 (643),10.4,31.9,26.6
13107,"""Emanuel, (GA)""",640.3,568.9 - 1054.3 (643),10.6,34.3,32.3
13109,"""Evans, (GA)""",551.7,502.1 - 568.8 (643),12.4,33.8,27.3
13111,"""Fannin, (GA)""",419.8,402 - 452.3 (641),9.4,26.4,22.7
13113,"""Fayette, (GA)""",359.4,179.5 - 401.9 (646),11,32.3,19
13115,"""Floyd, (GA)""",566.8,502.1 - 568.8 (643),13.1,32.6,27.7
13117,"""Forsyth, (GA)""",407.1,402 - 452.3 (641),10.3,29,22.3
13119,"""Franklin, (GA)""",589.6,568.9 - 1054.3 (643),10.8,30.9,31.5
13121,"""Fulton, (GA)""",465.8,452.4 - 502 (644),9.3,25.7,19.1
13123,"""Gilmer, (GA)""",421.7,402 - 452.3 (641),10.1,30.4,27.2
13125,"""Glascock, (GA)""",596.2,568.9 - 1054.3 (643),10.4,28.2,23.5
13127,"""Glynn, (GA)""",435.2,402 - 452.3 (641),10.7,28.6,24.6
13129,"""Gordon, (GA)""",631.2,568.9 - 1054.3 (643),10.4,28.1,25.7
13131,"""Grady, (GA)""",496.1,452.4 - 502 (644),10.6,33.7,32
13133,"""Greene, (GA)""",527.8,502.1 - 568.8 (643),12,30.9,25.4
13135,"""Gwinnett, (GA)""",365.2,179.5 - 401.9 (646),9.2,27.5,21.1
13137,"""Habersham, (GA)""",479.5,452.4 - 502 (644),9.6,30.8,25
13139,"""Hall, (GA)""",432.6,402 - 452.3 (641),10.9,28.8,22.4
13141,"""Hancock, (GA)""",577.9,568.9 - 1054.3 (643),13.6,30.1,26.1
13143,"""Haralson, (GA)""",653.1,568.9 - 1054.3 (643),9.8,29.4,23.6
13145,"""Harris, (GA)""",459,452.4 - 502 (644),10.6,29.7,23.5
13147,"""Hart, (GA)""",552.2,502.1 - 568.8 (643),11,30.7,29.1
13149,"""Heard, (GA)""",490.8,452.4 - 502 (644),10.8,30,25.5
13151,"""Henry, (GA)""",474.1,452.4 - 502 (644),12.7,32.3,23
13153,"""Houston, (GA)""",486.6,452.4 - 502 (644),10.9,32.7,24.6
13155,"""Irwin, (GA)""",529.5,502.1 - 568.8 (643),11.6,31,27.7
13157,"""Jackson, (GA)""",512.6,502.1 - 568.8 (643),10.3,26.4,25.3
13159,"""Jasper, (GA)""",523.3,502.1 - 568.8 (643),11.3,29.4,26.5
13161,"""Jeff Davis, (GA)""",624.3,568.9 - 1054.3 (643),11.4,30.4,27.7
13163,"""Jefferson, (GA)""",606,568.9 - 1054.3 (643),14.1,34.4,26.8
13165,"""Jenkins, (GA)""",539,502.1 - 568.8 (643),11.6,30.8,27.3
13167,"""Johnson, (GA)""",619.4,568.9 - 1054.3 (643),11.7,33.5,27.4
13169,"""Jones, (GA)""",494,452.4 - 502 (644),11.5,31.7,32
13171,"""Lamar, (GA)""",588.9,568.9 - 1054.3 (643),10.7,29.8,25.9
13173,"""Lanier, (GA)""",660.6,568.9 - 1054.3 (643),12,32.7,29.9
13175,"""Laurens, (GA)""",616.5,568.9 - 1054.3 (643),12.1,38.1,31.3
13177,"""Lee, (GA)""",527.6,502.1 - 568.8 (643),11.3,32.6,20.9
13179,"""Liberty, (GA)""",468.4,452.4 - 502 (644),11.7,36.2,27.5
13181,"""Lincoln, (GA)""",572.6,568.9 - 1054.3 (643),11.8,29.3,26.2
13183,"""Long, (GA)""",461,452.4 - 502 (644),11.2,33.6,24.9
13185,"""Lowndes, (GA)""",648.6,568.9 - 1054.3 (643),12.6,34.4,25.5
13187,"""Lumpkin, (GA)""",441.7,402 - 452.3 (641),10.3,31.3,25.2
13189,"""McDuffie, (GA)""",562.5,502.1 - 568.8 (643),14.4,32.4,27.2
13191,"""McIntosh, (GA)""",393.3,179.5 - 401.9 (646),12.2,31.9,25.4
13193,"""Macon, (GA)""",613.9,568.9 - 1054.3 (643),13.9,36.7,28.3
13195,"""Madison, (GA)""",508.8,502.1 - 568.8 (643),11.2,34.5,30.3
13197,"""Marion, (GA)""",578,568.9 - 1054.3 (643),12.3,31.3,27.5
13199,"""Meriwether, (GA)""",572.1,568.9 - 1054.3 (643),13,34.5,27.3
13201,"""Miller, (GA)""",672.7,568.9 - 1054.3 (643),10.6,28.7,27.1
13205,"""Mitchell, (GA)""",589.3,568.9 - 1054.3 (643),13.3,33.2,27.8
13207,"""Monroe, (GA)""",600.4,568.9 - 1054.3 (643),11.9,29.8,25.5
13209,"""Montgomery, (GA)""",648.8,568.9 - 1054.3 (643),11.1,34.6,29
13211,"""Morgan, (GA)""",519.2,502.1 - 568.8 (643),10.2,28.4,23.3
13213,"""Murray, (GA)""",579.7,568.9 - 1054.3 (643),14.1,33.3,30.2
13215,"""Muscogee, (GA)""",589.7,568.9 - 1054.3 (643),13.4,30.4,25.7
13217,"""Newton, (GA)""",537.7,502.1 - 568.8 (643),11.4,31.5,28.5
13219,"""Oconee, (GA)""",461.1,452.4 - 502 (644),8.2,28.4,20.6
13221,"""Oglethorpe, (GA)""",427.1,402 - 452.3 (641),10.7,30,25.7
13223,"""Paulding, (GA)""",421.5,402 - 452.3 (641),10.7,28.6,24
13225,"""Peach, (GA)""",652.5,568.9 - 1054.3 (643),13,33.6,27.9
13227,"""Pickens, (GA)""",453.8,452.4 - 502 (644),11.6,27.6,25.6
13229,"""Pierce, (GA)""",597,568.9 - 1054.3 (643),11.3,30.6,31
13231,"""Pike, (GA)""",570.4,568.9 - 1054.3 (643),10.2,27,24.4
13233,"""Polk, (GA)""",724.4,568.9 - 1054.3 (643),10.1,35.1,27.4
13235,"""Pulaski, (GA)""",707.7,568.9 - 1054.3 (643),11.9,32.8,28
13237,"""Putnam, (GA)""",528.5,502.1 - 568.8 (643),11.4,30.7,26.6
13239,"""Quitman, (GA)""",649.6,568.9 - 1054.3 (643),13.2,32.9,26.1
13241,"""Rabun, (GA)""",444.3,402 - 452.3 (641),10.9,28.9,25.8
13243,"""Randolph, (GA)""",540.7,502.1 - 568.8 (643),12.5,33,28.9
13245,"""Richmond, (GA)""",516.2,502.1 - 568.8 (643),14.7,33.9,27
13247,"""Rockdale, (GA)""",399.1,179.5 - 401.9 (646),12.6,38,26.5
13249,"""Schley, (GA)""",587.1,568.9 - 1054.3 (643),11.2,29.8,24.6
13251,"""Screven, (GA)""",600.5,568.9 - 1054.3 (643),11.7,33.6,28.3
13253,"""Seminole, (GA)""",636.4,568.9 - 1054.3 (643),11.1,30.6,27.6
13255,"""Spalding, (GA)""",594.1,568.9 - 1054.3 (643),11.3,31.8,25.4
13257,"""Stephens, (GA)""",632.8,568.9 - 1054.3 (643),10.2,30.6,25.6
13259,"""Stewart, (GA)""",583.1,568.9 - 1054.3 (643),12.8,34.6,27
13261,"""Sumter, (GA)""",590.9,568.9 - 1054.3 (643),13.4,32.4,29.3
13263,"""Talbot, (GA)""",609.7,568.9 - 1054.3 (643),12.8,33.4,27.5
13265,"""Taliaferro, (GA)""",614.6,568.9 - 1054.3 (643),13.4,31.5,26.9
13267,"""Tattnall, (GA)""",586.8,568.9 - 1054.3 (643),11.3,33.5,30.4
13269,"""Taylor, (GA)""",644.1,568.9 - 1054.3 (643),12.3,29.1,25.3
13271,"""Telfair, (GA)""",599.6,568.9 - 1054.3 (643),11.1,31.5,27.5
13273,"""Terrell, (GA)""",498.4,452.4 - 502 (644),12.2,32.3,27.9
13275,"""Thomas, (GA)""",559.9,502.1 - 568.8 (643),11.5,34.6,24.1
13277,"""Tift, (GA)""",531.4,502.1 - 568.8 (643),12.5,32.4,28.3
13279,"""Toombs, (GA)""",647.9,568.9 - 1054.3 (643),11.3,34.4,28.1
13281,"""Towns, (GA)""",435.3,402 - 452.3 (641),8.8,28.9,25.7
13283,"""Treutlen, (GA)""",626,568.9 - 1054.3 (643),11.2,32.9,30.5
13285,"""Troup, (GA)""",563.9,502.1 - 568.8 (643),12.8,29.6,28
13287,"""Turner, (GA)""",535.4,502.1 - 568.8 (643),11.5,32.1,28.1
13289,"""Twiggs, (GA)""",687.3,568.9 - 1054.3 (643),11.3,32.8,27.5
13291,"""Union, (GA)""",417,402 - 452.3 (641),10.8,29.5,23.3
13293,"""Upson, (GA)""",642.4,568.9 - 1054.3 (643),11.2,34,26.9
13295,"""Walker, (GA)""",655.9,568.9 - 1054.3 (643),11.4,31.5,28.7
13297,"""Walton, (GA)""",495.6,452.4 - 502 (644),10.1,31.7,23.6
13299,"""Ware, (GA)""",588.4,568.9 - 1054.3 (643),11.7,35.4,26.8
13301,"""Warren, (GA)""",621,568.9 - 1054.3 (643),12.5,31.9,26.6
13303,"""Washington, (GA)""",608.9,568.9 - 1054.3 (643),11.4,31.3,26.6
13305,"""Wayne, (GA)""",561.5,502.1 - 568.8 (643),11.6,34,26.1
13307,"""Webster, (GA)""",444.5,402 - 452.3 (641),11.9,31.7,25.3
13309,"""Wheeler, (GA)""",629.1,568.9 - 1054.3 (643),11.8,32.3,30.1
13311,"""White, (GA)""",466.1,452.4 - 502 (644),10.1,29.7,23.1
13313,"""Whitfield, (GA)""",474,452.4 - 502 (644),11.9,33.5,26.9
13315,"""Wilcox, (GA)""",573.6,568.9 - 1054.3 (643),10.9,31.9,26.6
13317,"""Wilkes, (GA)""",641.2,568.9 - 1054.3 (643),12.2,32,28.1
13319,"""Wilkinson, (GA)""",665.1,568.9 - 1054.3 (643),12.5,32.1,28.1
13321,"""Worth, (GA)""",551.5,502.1 - 568.8 (643),12.5,35.5,30.2
15001,"""Hawaii, (HI)""",370.7,179.5 - 401.9 (646),7.1,23.3,19.6
15003,"""Honolulu, (HI)""",360,179.5 - 401.9 (646),8.5,22.4,19.9
15005,"""Kalawao, (HI)""",347.6,179.5 - 401.9 (646),8,22,19.8
15007,"""Kauai, (HI)""",363.7,179.5 - 401.9 (646),7.2,20.5,18.9
15009,"""Maui, (HI)""",358.2,179.5 - 401.9 (646),7.1,23.3,19.3
16001,"""Ada, (ID)""",361.1,179.5 - 401.9 (646),7,25.3,15.4
16003,"""Adams, (ID)""",381.7,179.5 - 401.9 (646),7.4,27.8,21.8
16005,"""Bannock, (ID)""",505.2,502.1 - 568.8 (643),8.7,27.7,18.6
16007,"""Bear Lake, (ID)""",390.7,179.5 - 401.9 (646),7,27.1,19.2
16009,"""Benewah, (ID)""",420.3,402 - 452.3 (641),6.2,29.7,25.5
16011,"""Bingham, (ID)""",452.6,452.4 - 502 (644),10.3,31.6,26.1
16013,"""Blaine, (ID)""",376.3,179.5 - 401.9 (646),5.5,17.7,12.1
16015,"""Boise, (ID)""",363.9,179.5 - 401.9 (646),7.5,25.3,19.5
16017,"""Bonner, (ID)""",434.9,402 - 452.3 (641),6.3,25.5,19.7
16019,"""Bonneville, (ID)""",438.5,402 - 452.3 (641),8.3,29.6,19.5
16021,"""Boundary, (ID)""",463.5,452.4 - 502 (644),8.4,29,25.2
16023,"""Butte, (ID)""",388,179.5 - 401.9 (646),6.8,27.4,23.1
16025,"""Camas, (ID)""",396.5,179.5 - 401.9 (646),7.6,25.4,20.6
16027,"""Canyon, (ID)""",397.3,179.5 - 401.9 (646),9.3,34.4,23.8
16029,"""Caribou, (ID)""",485.3,452.4 - 502 (644),8.7,28.5,22.6
16031,"""Cassia, (ID)""",443.1,402 - 452.3 (641),8.5,34.7,22.3
16033,"""Clark, (ID)""",362.1,179.5 - 401.9 (646),7.4,29.6,23.7
16035,"""Clearwater, (ID)""",427.7,402 - 452.3 (641),8.2,29.2,22.6
16037,"""Custer, (ID)""",359.7,179.5 - 401.9 (646),7.3,28.2,21.8
16039,"""Elmore, (ID)""",427.3,402 - 452.3 (641),9.3,30.2,23.4
16041,"""Franklin, (ID)""",385.1,179.5 - 401.9 (646),7.3,33.4,20.2
16043,"""Fremont, (ID)""",462.4,452.4 - 502 (644),7.8,27.5,18.1
16045,"""Gem, (ID)""",383.4,179.5 - 401.9 (646),8.2,30.1,26.9
16047,"""Gooding, (ID)""",515.6,502.1 - 568.8 (643),8.9,32.5,23.6
16049,"""Idaho, (ID)""",371,179.5 - 401.9 (646),6.6,26.7,21.9
16051,"""Jefferson, (ID)""",392.7,179.5 - 401.9 (646),8.4,33.2,21.9
16053,"""Jerome, (ID)""",368.6,179.5 - 401.9 (646),7.2,34.4,24.7
16055,"""Kootenai, (ID)""",422.1,402 - 452.3 (641),7,25.9,19.6
16057,"""Latah, (ID)""",417.8,402 - 452.3 (641),6.4,23,17.9
16059,"""Lemhi, (ID)""",362.1,179.5 - 401.9 (646),7.8,26,20.5
16061,"""Lewis, (ID)""",428.8,402 - 452.3 (641),8.1,28.9,23.1
16063,"""Lincoln, (ID)""",412.5,402 - 452.3 (641),7.3,29.3,20.2
16065,"""Madison, (ID)""",439.7,402 - 452.3 (641),8.3,26.9,16.2
16067,"""Minidoka, (ID)""",420.4,402 - 452.3 (641),9.3,36.1,23
16069,"""Nez Perce, (ID)""",453.1,452.4 - 502 (644),9.1,32.1,22.1
16071,"""Oneida, (ID)""",460.1,452.4 - 502 (644),8.5,30,20.2
16073,"""Owyhee, (ID)""",409.9,402 - 452.3 (641),8,31.6,23.1
16075,"""Payette, (ID)""",456.3,452.4 - 502 (644),8,33.6,25.3
16077,"""Power, (ID)""",514.3,502.1 - 568.8 (643),7.9,31.6,24.7
16079,"""Shoshone, (ID)""",448.8,402 - 452.3 (641),8.1,29.6,24
16081,"""Teton, (ID)""",329.2,179.5 - 401.9 (646),7.2,23.9,19.5
16083,"""Twin Falls, (ID)""",393.8,179.5 - 401.9 (646),8.5,30.7,23.4
16085,"""Valley, (ID)""",358.1,179.5 - 401.9 (646),6.7,22.6,16.4
16087,"""Washington, (ID)""",439.6,402 - 452.3 (641),8,31,24.4
17001,"""Adams, (IL)""",468.9,452.4 - 502 (644),9.1,32.5,23.2
17003,"""Alexander, (IL)""",697,568.9 - 1054.3 (643),9.4,27.2,23.5
17005,"""Bond, (IL)""",476.2,452.4 - 502 (644),8.2,29,25.2
17007,"""Boone, (IL)""",425.9,402 - 452.3 (641),8.4,31.7,23.5
17009,"""Brown, (IL)""",483.2,452.4 - 502 (644),8.3,26.8,24.6
17011,"""Bureau, (IL)""",469.6,452.4 - 502 (644),8.4,26.4,22.8
17013,"""Calhoun, (IL)""",492.2,452.4 - 502 (644),8.6,28.2,24.2
17015,"""Carroll, (IL)""",431.4,402 - 452.3 (641),8.3,26.3,22.4
17017,"""Cass, (IL)""",473.3,452.4 - 502 (644),8.8,29.3,25
17019,"""Champaign, (IL)""",368.1,179.5 - 401.9 (646),8.9,26,21.6
17021,"""Christian, (IL)""",484.5,452.4 - 502 (644),8.7,29.2,25.8
17023,"""Clark, (IL)""",558.5,502.1 - 568.8 (643),8.3,31.8,24.9
17025,"""Clay, (IL)""",504,502.1 - 568.8 (643),8.2,28.1,26
17027,"""Clinton, (IL)""",480.1,452.4 - 502 (644),8.6,29.3,22.9
17029,"""Coles, (IL)""",518.3,502.1 - 568.8 (643),8.6,28.8,23.8
17031,"""Cook, (IL)""",472.7,452.4 - 502 (644),8.8,26.6,20.9
17033,"""Crawford, (IL)""",556.8,502.1 - 568.8 (643),8.5,29.8,21.9
17035,"""Cumberland, (IL)""",483.2,452.4 - 502 (644),8.6,28.1,22.8
17037,"""DeKalb, (IL)""",421.2,402 - 452.3 (641),8.8,28.7,19.6
17039,"""De Witt, (IL)""",456.4,452.4 - 502 (644),8.3,28.1,21.1
17041,"""Douglas, (IL)""",450.5,402 - 452.3 (641),7.8,28.5,23.6
17043,"""DuPage, (IL)""",363.1,179.5 - 401.9 (646),7.8,23.4,18.1
17045,"""Edgar, (IL)""",606.8,568.9 - 1054.3 (643),7.5,27.5,22.4
17047,"""Edwards, (IL)""",496.9,452.4 - 502 (644),8.2,28.3,22.7
17049,"""Effingham, (IL)""",456.4,452.4 - 502 (644),8.3,28.8,21.9
17051,"""Fayette, (IL)""",440.2,402 - 452.3 (641),8.6,26,22.9
17053,"""Ford, (IL)""",479.7,452.4 - 502 (644),8.1,24.7,22.5
17055,"""Franklin, (IL)""",441.8,402 - 452.3 (641),8.6,28.8,28.4
17057,"""Fulton, (IL)""",468.8,452.4 - 502 (644),8.5,28.1,25.7
17059,"""Gallatin, (IL)""",615.4,568.9 - 1054.3 (643),8.7,27.8,22.6
17061,"""Greene, (IL)""",508.4,502.1 - 568.8 (643),9.3,30.1,25.5
17063,"""Grundy, (IL)""",504.2,502.1 - 568.8 (643),7.9,31.4,23.5
17065,"""Hamilton, (IL)""",636.2,568.9 - 1054.3 (643),8.8,27.3,23.9
17067,"""Hancock, (IL)""",445.8,402 - 452.3 (641),8.2,25.4,24.1
17069,"""Hardin, (IL)""",588.6,568.9 - 1054.3 (643),8.6,27,22.8
17071,"""Henderson, (IL)""",498.3,452.4 - 502 (644),8.1,27.3,25.7
17073,"""Henry, (IL)""",490,452.4 - 502 (644),8.8,31.5,24.4
17075,"""Iroquois, (IL)""",534.9,502.1 - 568.8 (643),8.9,32.8,25.1
